Fecha,Dia_Semana,Mes,Anio,Dia_Anio,Es_Feriado,Temperatura_Max_Prevista,Promocion_Croissant,Precio_Nuestro,Precio_Competencia,Cantidad_Vendida
2023-03-22,miércoles,3,2023,81,0,27.8,0,1.55,1.63,100
2023-03-23,jueves,3,2023,82,0,27.4,0,1.59,1.6,95
2023-03-24,viernes,3,2023,83,0,23.0,0,1.59,1.63,120
2023-03-25,sábado,3,2023,84,0,22.5,0,1.54,1.48,131
2023-03-26,domingo,3,2023,85,0,24.5,0,1.58,1.55,149
2023-03-27,lunes,3,2023,86,0,21.4,0,1.57,1.65,116
2023-03-28,martes,3,2023,87,0,23.9,0,1.56,1.49,88
2023-03-29,miércoles,3,2023,88,0,24.6,0,1.6,1.58,99
2023-03-30,jueves,3,2023,89,0,25.4,0,1.56,1.73,111
2023-03-31,viernes,3,2023,90,0,22.6,1,1.56,1.59,170
2023-04-01,sábado,4,2023,91,0,22.2,0,1.58,1.74,128
2023-04-02,domingo,4,2023,92,0,20.7,0,1.59,1.73,130
2023-04-03,lunes,4,2023,93,0,20.6,0,1.57,1.55,85
2023-04-04,martes,4,2023,94,0,21.6,0,1.6,1.46,81
2023-04-05,miércoles,4,2023,95,0,22.7,0,1.59,1.64,95
2023-04-06,jueves,4,2023,96,0,23.6,0,1.53,1.53,108
2023-04-07,viernes,4,2023,97,1,20.0,0,1.57,1.46,174
2023-04-08,sábado,4,2023,98,0,24.4,0,1.56,1.59,137
2023-04-09,domingo,4,2023,99,0,20.7,0,1.59,1.46,131
2023-04-10,lunes,4,2023,100,0,21.0,0,1.52,1.61,96
2023-04-11,martes,4,2023,101,0,19.4,0,1.63,1.6,82
2023-04-12,miércoles,4,2023,102,0,15.9,0,1.59,1.57,93
2023-04-13,jueves,4,2023,103,0,22.3,0,1.58,1.55,101
2023-04-14,viernes,4,2023,104,0,21.9,1,1.6,1.69,180
2023-04-15,sábado,4,2023,105,0,19.7,0,1.62,1.63,148
2023-04-16,domingo,4,2023,106,0,20.2,1,1.59,1.62,202
2023-04-17,lunes,4,2023,107,0,20.9,0,1.59,1.55,81
2023-04-18,martes,4,2023,108,0,16.6,0,1.58,1.54,89
2023-04-19,miércoles,4,2023,109,0,18.5,0,1.57,1.53,97
2023-04-20,jueves,4,2023,110,0,21.0,0,1.57,1.56,94
2023-04-21,viernes,4,2023,111,0,16.7,0,1.56,1.6,118
2023-04-22,sábado,4,2023,112,0,19.6,0,1.56,1.6,141
2023-04-23,domingo,4,2023,113,0,16.1,0,1.55,1.52,116
2023-04-24,lunes,4,2023,114,0,19.6,0,1.57,1.72,96
2023-04-25,martes,4,2023,115,0,18.4,0,1.54,1.46,78
2023-04-26,miércoles,4,2023,116,0,15.1,0,1.58,1.71,104
2023-04-27,jueves,4,2023,117,0,20.5,0,1.57,1.49,91
2023-04-28,viernes,4,2023,118,0,16.5,0,1.58,1.59,112
2023-04-29,sábado,4,2023,119,0,16.2,1,1.57,1.59,204
2023-04-30,domingo,4,2023,120,0,18.1,0,1.64,1.68,132
2023-05-01,lunes,5,2023,121,1,19.8,0,1.6,1.61,120
2023-05-02,martes,5,2023,122,0,15.3,0,1.55,1.55,68
2023-05-03,miércoles,5,2023,123,0,17.3,1,1.58,1.59,133
2023-05-04,jueves,5,2023,124,0,17.9,0,1.56,1.62,91
2023-05-05,viernes,5,2023,125,0,18.2,1,1.56,1.64,166
2023-05-06,sábado,5,2023,126,0,17.0,0,1.55,1.65,122
2023-05-07,domingo,5,2023,127,0,15.8,0,1.58,1.61,107
2023-05-08,lunes,5,2023,128,0,14.7,0,1.56,1.56,78
2023-05-09,martes,5,2023,129,0,16.4,0,1.6,1.64,75
2023-05-10,miércoles,5,2023,130,0,13.9,0,1.6,1.57,97
2023-05-11,jueves,5,2023,131,0,10.0,1,1.6,1.64,161
2023-05-12,viernes,5,2023,132,0,16.6,1,1.56,1.5,191
2023-05-13,sábado,5,2023,133,0,17.4,0,1.59,1.55,115
2023-05-14,domingo,5,2023,134,0,10.7,0,1.59,1.54,102
2023-05-15,lunes,5,2023,135,0,13.2,0,1.57,1.49,65
2023-05-16,martes,5,2023,136,0,16.4,1,1.56,1.58,145
2023-05-17,miércoles,5,2023,137,0,19.1,0,1.61,1.65,95
2023-05-18,jueves,5,2023,138,0,14.9,1,1.58,1.73,149
2023-05-19,viernes,5,2023,139,0,13.2,1,1.59,1.66,153
2023-05-20,sábado,5,2023,140,0,14.2,0,1.56,1.51,115
2023-05-21,domingo,5,2023,141,0,17.1,0,1.55,1.7,105
2023-05-22,lunes,5,2023,142,0,12.9,0,1.56,1.66,84
2023-05-23,martes,5,2023,143,0,12.5,0,1.57,1.57,78
2023-05-24,miércoles,5,2023,144,0,13.0,1,1.55,1.6,138
2023-05-25,jueves,5,2023,145,0,11.9,0,1.58,1.69,77
2023-05-26,viernes,5,2023,146,0,13.9,0,1.54,1.55,115
2023-05-27,sábado,5,2023,147,0,16.8,1,1.55,1.61,179
2023-05-28,domingo,5,2023,148,0,14.1,0,1.59,1.56,119
2023-05-29,lunes,5,2023,149,0,12.8,0,1.59,1.54,63
2023-05-30,martes,5,2023,150,0,12.6,0,1.57,1.59,75
2023-05-31,miércoles,5,2023,151,0,9.9,0,1.56,1.57,84
2023-06-01,jueves,6,2023,152,0,14.7,1,1.56,1.66,152
2023-06-02,viernes,6,2023,153,0,12.6,1,1.57,1.67,163
2023-06-03,sábado,6,2023,154,0,12.3,0,1.59,1.59,120
2023-06-04,domingo,6,2023,155,0,19.0,0,1.59,1.55,96
2023-06-05,lunes,6,2023,156,0,13.1,1,1.57,1.68,136
2023-06-06,martes,6,2023,157,0,10.8,0,1.55,1.59,69
2023-06-07,miércoles,6,2023,158,0,11.4,1,1.58,1.49,133
2023-06-08,jueves,6,2023,159,0,14.4,0,1.56,1.67,80
2023-06-09,viernes,6,2023,160,0,12.2,0,1.57,1.7,85
2023-06-10,sábado,6,2023,161,0,9.0,1,1.6,1.7,187
2023-06-11,domingo,6,2023,162,0,13.7,0,1.59,1.59,89
2023-06-12,lunes,6,2023,163,0,10.4,0,1.58,1.56,73
2023-06-13,martes,6,2023,164,0,15.4,0,1.55,1.65,76
2023-06-14,miércoles,6,2023,165,0,13.7,0,1.58,1.68,81
2023-06-15,jueves,6,2023,166,0,10.5,0,1.6,1.61,79
2023-06-16,viernes,6,2023,167,0,13.9,0,1.57,1.53,74
2023-06-17,sábado,6,2023,168,0,11.4,0,1.6,1.66,109
2023-06-18,domingo,6,2023,169,0,12.9,0,1.6,1.6,108
2023-06-19,lunes,6,2023,170,0,12.1,0,1.61,1.61,67
2023-06-20,martes,6,2023,171,0,9.3,0,1.58,1.66,67
2023-06-21,miércoles,6,2023,172,0,9.7,1,1.59,1.59,135
2023-06-22,jueves,6,2023,173,0,12.9,0,1.6,1.64,77
2023-06-23,viernes,6,2023,174,0,10.1,0,1.58,1.43,89
2023-06-24,sábado,6,2023,175,0,9.9,0,1.57,1.63,113
2023-06-25,domingo,6,2023,176,0,8.8,0,1.57,1.55,114
2023-06-26,lunes,6,2023,177,0,11.5,0,1.58,1.51,61
2023-06-27,martes,6,2023,178,0,14.7,0,1.55,1.5,55
2023-06-28,miércoles,6,2023,179,0,8.4,0,1.57,1.64,67
2023-06-29,jueves,6,2023,180,0,10.5,1,1.6,1.72,132
2023-06-30,viernes,6,2023,181,0,13.2,0,1.53,1.52,100
2023-07-01,sábado,7,2023,182,0,10.2,0,1.61,1.71,115
2023-07-02,domingo,7,2023,183,0,11.2,0,1.6,1.67,103
2023-07-03,lunes,7,2023,184,0,8.1,1,1.57,1.71,112
2023-07-04,martes,7,2023,185,0,11.1,0,1.59,1.58,69
2023-07-05,miércoles,7,2023,186,0,9.8,0,1.58,1.64,64
2023-07-06,jueves,7,2023,187,0,12.1,1,1.6,1.54,129
2023-07-07,viernes,7,2023,188,0,12.5,0,1.6,1.61,100
2023-07-08,sábado,7,2023,189,0,15.3,0,1.55,1.7,121
2023-07-09,domingo,7,2023,190,0,11.2,0,1.59,1.64,91
2023-07-10,lunes,7,2023,191,0,10.7,0,1.57,1.61,50
2023-07-11,martes,7,2023,192,0,10.4,0,1.58,1.59,63
2023-07-12,miércoles,7,2023,193,0,9.3,0,1.56,1.63,60
2023-07-13,jueves,7,2023,194,0,10.7,0,1.61,1.55,76
2023-07-14,viernes,7,2023,195,0,9.4,0,1.6,1.63,89
2023-07-15,sábado,7,2023,196,0,10.3,0,1.56,1.66,117
2023-07-16,domingo,7,2023,197,0,12.6,0,1.55,1.45,95
2023-07-17,lunes,7,2023,198,0,8.0,0,1.57,1.54,76
2023-07-18,martes,7,2023,199,0,12.3,0,1.58,1.68,88
2023-07-19,miércoles,7,2023,200,0,12.6,0,1.58,1.59,66
2023-07-20,jueves,7,2023,201,0,9.8,0,1.6,1.53,74
2023-07-21,viernes,7,2023,202,0,5.8,0,1.59,1.59,89
2023-07-22,sábado,7,2023,203,0,8.8,1,1.6,1.7,172
2023-07-23,domingo,7,2023,204,0,12.7,1,1.58,1.54,169
2023-07-24,lunes,7,2023,205,0,10.0,0,1.55,1.68,58
2023-07-25,martes,7,2023,206,0,8.1,0,1.57,1.63,56
2023-07-26,miércoles,7,2023,207,0,9.1,0,1.6,1.53,69
2023-07-27,jueves,7,2023,208,0,11.8,0,1.57,1.62,70
2023-07-28,viernes,7,2023,209,0,11.3,0,1.59,1.6,68
2023-07-29,sábado,7,2023,210,0,9.7,0,1.57,1.62,118
2023-07-30,domingo,7,2023,211,0,9.5,0,1.56,1.58,104
2023-07-31,lunes,7,2023,212,0,9.5,0,1.57,1.68,77
2023-08-01,martes,8,2023,213,0,8.5,0,1.58,1.49,67
2023-08-02,miércoles,8,2023,214,0,13.6,0,1.56,1.52,59
2023-08-03,jueves,8,2023,215,0,9.8,0,1.57,1.62,60
2023-08-04,viernes,8,2023,216,0,12.9,0,1.56,1.57,86
2023-08-05,sábado,8,2023,217,0,13.6,0,1.6,1.61,111
2023-08-06,domingo,8,2023,218,0,12.6,0,1.57,1.53,113
2023-08-07,lunes,8,2023,219,0,9.8,0,1.6,1.65,67
2023-08-08,martes,8,2023,220,0,11.5,0,1.61,1.61,75
2023-08-09,miércoles,8,2023,221,0,10.7,0,1.57,1.6,62
2023-08-10,jueves,8,2023,222,0,9.1,0,1.56,1.64,87
2023-08-11,viernes,8,2023,223,0,11.6,0,1.53,1.64,101
2023-08-12,sábado,8,2023,224,0,8.7,0,1.55,1.57,101
2023-08-13,domingo,8,2023,225,0,13.5,0,1.55,1.48,116
2023-08-14,lunes,8,2023,226,1,10.2,0,1.6,1.59,135
2023-08-15,martes,8,2023,227,1,11.7,0,1.58,1.54,126
2023-08-16,miércoles,8,2023,228,0,11.9,0,1.58,1.58,65
2023-08-17,jueves,8,2023,229,0,10.9,0,1.53,1.62,90
2023-08-18,viernes,8,2023,230,0,12.7,0,1.55,1.51,81
2023-08-19,sábado,8,2023,231,0,10.7,0,1.59,1.5,121
2023-08-20,domingo,8,2023,232,0,13.4,0,1.58,1.55,112
2023-08-21,lunes,8,2023,233,0,9.1,0,1.57,1.49,57
2023-08-22,martes,8,2023,234,0,12.1,0,1.59,1.53,81
2023-08-23,miércoles,8,2023,235,0,15.9,0,1.61,1.74,76
2023-08-24,jueves,8,2023,236,0,10.1,0,1.57,1.55,81
2023-08-25,viernes,8,2023,237,0,10.9,0,1.58,1.57,79
2023-08-26,sábado,8,2023,238,0,13.3,0,1.58,1.53,132
2023-08-27,domingo,8,2023,239,0,12.8,0,1.62,1.7,98
2023-08-28,lunes,8,2023,240,0,13.2,0,1.53,1.56,76
2023-08-29,martes,8,2023,241,0,13.6,0,1.59,1.57,58
2023-08-30,miércoles,8,2023,242,0,14.0,0,1.57,1.77,72
2023-08-31,jueves,8,2023,243,0,15.1,0,1.59,1.61,83
2023-09-01,viernes,9,2023,244,0,13.8,0,1.56,1.54,109
2023-09-02,sábado,9,2023,245,0,12.7,0,1.57,1.5,114
2023-09-03,domingo,9,2023,246,0,14.6,0,1.59,1.53,123
2023-09-04,lunes,9,2023,247,0,17.2,0,1.64,1.59,82
2023-09-05,martes,9,2023,248,0,13.3,0,1.59,1.65,69
2023-09-06,miércoles,9,2023,249,0,11.7,1,1.56,1.58,149
2023-09-07,jueves,9,2023,250,0,16.0,0,1.57,1.64,76
2023-09-08,viernes,9,2023,251,0,13.7,1,1.57,1.51,170
2023-09-09,sábado,9,2023,252,0,9.7,0,1.54,1.49,129
2023-09-10,domingo,9,2023,253,0,15.9,0,1.57,1.58,109
2023-09-11,lunes,9,2023,254,0,13.3,0,1.59,1.69,80
2023-09-12,martes,9,2023,255,0,14.3,0,1.55,1.6,79
2023-09-13,miércoles,9,2023,256,0,15.3,0,1.6,1.65,80
2023-09-14,jueves,9,2023,257,0,15.2,0,1.59,1.56,91
2023-09-15,viernes,9,2023,258,0,16.3,0,1.56,1.44,96
2023-09-16,sábado,9,2023,259,0,14.2,0,1.57,1.5,126
2023-09-17,domingo,9,2023,260,0,16.3,0,1.61,1.62,125
2023-09-18,lunes,9,2023,261,0,14.9,0,1.59,1.51,80
2023-09-19,martes,9,2023,262,0,17.0,0,1.58,1.51,80
2023-09-20,miércoles,9,2023,263,0,16.9,0,1.57,1.67,74
2023-09-21,jueves,9,2023,264,0,14.0,0,1.58,1.46,87
2023-09-22,viernes,9,2023,265,0,18.2,0,1.57,1.64,96
2023-09-23,sábado,9,2023,266,0,15.1,0,1.53,1.51,116
2023-09-24,domingo,9,2023,267,0,17.9,0,1.62,1.63,115
2023-09-25,lunes,9,2023,268,0,17.2,0,1.58,1.58,68
2023-09-26,martes,9,2023,269,0,20.3,0,1.58,1.58,82
2023-09-27,miércoles,9,2023,270,0,16.4,0,1.57,1.63,89
2023-09-28,jueves,9,2023,271,0,16.3,0,1.56,1.65,73
2023-09-29,viernes,9,2023,272,0,17.1,0,1.57,1.64,96
2023-09-30,sábado,9,2023,273,0,16.7,0,1.54,1.54,115
2023-10-01,domingo,10,2023,274,0,19.1,0,1.62,1.55,122
2023-10-02,lunes,10,2023,275,0,14.4,0,1.55,1.69,96
2023-10-03,martes,10,2023,276,0,15.7,0,1.56,1.58,87
2023-10-04,miércoles,10,2023,277,0,15.8,0,1.57,1.52,87
2023-10-05,jueves,10,2023,278,0,20.0,0,1.6,1.56,107
2023-10-06,viernes,10,2023,279,0,21.7,1,1.58,1.56,152
2023-10-07,sábado,10,2023,280,0,18.3,0,1.55,1.6,150
2023-10-08,domingo,10,2023,281,0,18.3,0,1.6,1.6,123
2023-10-09,lunes,10,2023,282,0,18.9,0,1.59,1.53,86
2023-10-10,martes,10,2023,283,0,21.3,1,1.59,1.55,143
2023-10-11,miércoles,10,2023,284,0,17.3,0,1.59,1.67,107
2023-10-12,jueves,10,2023,285,1,19.8,0,1.62,1.73,144
2023-10-13,viernes,10,2023,286,1,21.4,0,1.62,1.58,175
2023-10-14,sábado,10,2023,287,0,20.7,0,1.56,1.66,145
2023-10-15,domingo,10,2023,288,0,20.2,0,1.61,1.7,117
2023-10-16,lunes,10,2023,289,0,22.0,0,1.58,1.69,84
2023-10-17,martes,10,2023,290,0,14.8,1,1.59,1.7,152
2023-10-18,miércoles,10,2023,291,0,21.7,0,1.54,1.5,86
2023-10-19,jueves,10,2023,292,0,19.2,0,1.57,1.63,93
2023-10-20,viernes,10,2023,293,0,17.0,1,1.56,1.65,187
2023-10-21,sábado,10,2023,294,0,21.9,0,1.59,1.56,142
2023-10-22,domingo,10,2023,295,0,23.8,0,1.6,1.59,122
2023-10-23,lunes,10,2023,296,0,20.9,0,1.53,1.5,97
2023-10-24,martes,10,2023,297,0,23.3,0,1.58,1.64,80
2023-10-25,miércoles,10,2023,298,0,24.8,0,1.6,1.59,78
2023-10-26,jueves,10,2023,299,0,24.4,0,1.57,1.64,112
2023-10-27,viernes,10,2023,300,0,25.2,0,1.59,1.66,105
2023-10-28,sábado,10,2023,301,0,23.5,0,1.58,1.72,129
2023-10-29,domingo,10,2023,302,0,22.4,0,1.58,1.67,116
2023-10-30,lunes,10,2023,303,0,19.2,0,1.57,1.68,100
2023-10-31,martes,10,2023,304,0,22.1,0,1.55,1.45,83
2023-11-01,miércoles,11,2023,305,1,21.0,0,1.55,1.68,174
2023-11-02,jueves,11,2023,306,0,27.2,1,1.59,1.6,165
2023-11-03,viernes,11,2023,307,0,22.7,1,1.58,1.65,210
2023-11-04,sábado,11,2023,308,0,23.5,0,1.57,1.57,147
2023-11-05,domingo,11,2023,309,0,24.5,0,1.57,1.71,159
2023-11-06,lunes,11,2023,310,0,23.6,0,1.57,1.61,100
2023-11-07,martes,11,2023,311,0,27.1,0,1.6,1.71,104
2023-11-08,miércoles,11,2023,312,0,22.6,0,1.57,1.48,109
2023-11-09,jueves,11,2023,313,0,24.4,0,1.55,1.49,106
2023-11-10,viernes,11,2023,314,0,22.7,0,1.59,1.61,120
2023-11-11,sábado,11,2023,315,0,21.7,0,1.57,1.46,151
2023-11-12,domingo,11,2023,316,0,23.3,0,1.58,1.72,146
2023-11-13,lunes,11,2023,317,0,24.6,0,1.61,1.58,91
2023-11-14,martes,11,2023,318,0,23.9,0,1.58,1.64,101
2023-11-15,miércoles,11,2023,319,0,23.6,0,1.58,1.63,114
2023-11-16,jueves,11,2023,320,0,22.3,0,1.55,1.59,128
2023-11-17,viernes,11,2023,321,0,25.1,0,1.57,1.63,129
2023-11-18,sábado,11,2023,322,0,22.4,0,1.59,1.58,165
2023-11-19,domingo,11,2023,323,0,27.1,1,1.54,1.48,193
2023-11-20,lunes,11,2023,324,0,25.8,0,1.58,1.51,99
2023-11-21,martes,11,2023,325,0,22.9,0,1.58,1.66,112
2023-11-22,miércoles,11,2023,326,0,25.3,0,1.58,1.61,94
2023-11-23,jueves,11,2023,327,0,24.6,0,1.6,1.7,105
2023-11-24,viernes,11,2023,328,0,26.9,0,1.58,1.64,134
2023-11-25,sábado,11,2023,329,0,29.0,1,1.61,1.63,185
2023-11-26,domingo,11,2023,330,0,22.7,0,1.56,1.53,128
2023-11-27,lunes,11,2023,331,0,26.9,0,1.58,1.47,103
2023-11-28,martes,11,2023,332,0,26.4,0,1.58,1.57,103
2023-11-29,miércoles,11,2023,333,0,28.2,0,1.55,1.66,103
2023-11-30,jueves,11,2023,334,0,27.4,0,1.59,1.69,105
2023-12-01,viernes,12,2023,335,0,25.6,0,1.62,1.61,125
2023-12-02,sábado,12,2023,336,0,26.6,0,1.58,1.7,158
2023-12-03,domingo,12,2023,337,0,25.8,0,1.59,1.65,158
2023-12-04,lunes,12,2023,338,0,29.6,0,1.58,1.53,99
2023-12-05,martes,12,2023,339,0,27.6,0,1.56,1.5,118
2023-12-06,miércoles,12,2023,340,1,31.5,0,1.54,1.47,136
2023-12-07,jueves,12,2023,341,0,27.7,0,1.56,1.59,112
2023-12-08,viernes,12,2023,342,1,26.5,0,1.55,1.69,172
2023-12-09,sábado,12,2023,343,0,25.0,0,1.61,1.71,149
2023-12-10,domingo,12,2023,344,0,24.5,0,1.57,1.46,142
2023-12-11,lunes,12,2023,345,0,25.0,1,1.57,1.51,160
2023-12-12,martes,12,2023,346,0,28.8,0,1.59,1.68,106
2023-12-13,miércoles,12,2023,347,0,29.4,0,1.55,1.67,124
2023-12-14,jueves,12,2023,348,0,25.3,0,1.56,1.67,122
2023-12-15,viernes,12,2023,349,0,30.4,1,1.58,1.66,213
2023-12-16,sábado,12,2023,350,0,27.7,0,1.6,1.52,149
2023-12-17,domingo,12,2023,351,0,29.1,0,1.59,1.66,154
2023-12-18,lunes,12,2023,352,0,32.1,0,1.58,1.65,116
2023-12-19,martes,12,2023,353,0,30.7,0,1.58,1.54,100
2023-12-20,miércoles,12,2023,354,0,28.5,0,1.58,1.67,99
2023-12-21,jueves,12,2023,355,0,27.3,1,1.58,1.55,184
2023-12-22,viernes,12,2023,356,0,24.8,0,1.56,1.45,130
2023-12-23,sábado,12,2023,357,0,27.8,0,1.58,1.53,153
2023-12-24,domingo,12,2023,358,0,28.9,0,1.55,1.53,145
2023-12-25,lunes,12,2023,359,1,27.4,0,1.58,1.58,162
2023-12-26,martes,12,2023,360,0,29.1,0,1.57,1.59,100
2023-12-27,miércoles,12,2023,361,0,29.6,0,1.63,1.67,99
2023-12-28,jueves,12,2023,362,0,29.1,0,1.57,1.64,114
2023-12-29,viernes,12,2023,363,0,28.3,1,1.55,1.53,215
2023-12-30,sábado,12,2023,364,0,29.9,0,1.57,1.49,154
2023-12-31,domingo,12,2023,365,0,30.5,0,1.59,1.61,142
